"","hID","HI2","HI3Y","HI6","HI7","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5","cluster","WI3AY","CM2AY","CM7","MN2A","MN2B","MN2C","MELEVEL","DEADKIDS","CEB","WAGE","MSTATUS","CM11Y","WMWEIGHT","MN3A","MN3B","MN3C"
"9469","40_170_256_256_NA_6337",6337,2001,"Rural","Katanga",3,"None","Masculin","25 a 49 ans",-0.683664628795496,"Second","40_170_256_256_NA",1983,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Currently married",NA,1.313487,NA,NA,NA
"9470","40_170_256_256_NA_6338",6338,2001,"Rural","Katanga",1,"Primary","Masculin","50 ans et plus",-0.364842141831993,"Fourth","40_170_256_256_NA",1985,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9471","40_170_256_256_NA_6339",6339,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.681120300258787,"Second","40_170_256_256_NA",1956,1979,"Oui",NA,NA,NA,"Primary",1,11,"40-44","Currently married","1999",1.313487,NA,NA,NA
"9472","40_170_256_256_NA_6339",6339,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.681120300258787,"Second","40_170_256_256_NA",1979,NA,NA,NA,NA,NA,"Secondary +",NA,0,"20-24","Never married",NA,1.313487,NA,NA,NA
"9473","40_170_256_256_NA_6339",6339,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.681120300258787,"Second","40_170_256_256_NA",1952,1968,"Non",NA,NA,NA,"None",0,7,"45-49","Currently married",NA,1.313487,NA,NA,NA
"9474","40_170_256_256_NA_6339",6339,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.681120300258787,"Second","40_170_256_256_NA",1984,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9475","40_170_256_256_NA_6340",6340,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.704718083985761,"Second","40_170_256_256_NA",1973,1994,"Non",NA,NA,NA,"Secondary +",0,4,"25-29","Currently married","2001",1.313487,"Non","Non","Non"
"9476","40_170_256_256_NA_6341",6341,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.705990248254116,"Second","40_170_256_256_NA",1974,1995,"Oui",NA,NA,NA,"Primary",2,4,"25-29","Currently married","2001",1.313487,"Non","Non","Non"
"9477","40_170_256_256_NA_6342",6342,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.699629426912343,"Second","40_170_256_256_NA",1961,1984,"Non",NA,NA,NA,"Primary",0,5,"35-39","Currently married","1998",1.313487,NA,NA,NA
"9478","40_170_256_256_NA_6342",6342,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.699629426912343,"Second","40_170_256_256_NA",1955,1975,"Oui",NA,NA,NA,"Primary",3,7,"45-49","Formerly married",NA,1.313487,NA,NA,NA
"9479","40_170_256_256_NA_6343",6343,2001,"Rural","Katanga",1,"None","Masculin"," < 25 ans",-0.708534576790825,"Second","40_170_256_256_NA",1980,1998,"Non",NA,NA,NA,"None",0,1,"20-24","Currently married","1998",1.313487,NA,NA,NA
"9480","40_170_256_256_NA_6345",6345,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.708534576790825,"Second","40_170_256_256_NA",1978,1996,"Oui",NA,NA,NA,"None",2,4,"20-24","Currently married","2000",1.313487,NA,NA,NA
"9481","40_170_256_256_NA_6346",6346,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.702173755449052,"Second","40_170_256_256_NA",1967,1984,"Non","Non","Infirmiere / sage femme","Non","Primary",0,7,"30-34","Currently married","2000",1.313487,"Non","Non","Non"
"9482","40_171_257_257_NA_6371",6371,2001,"Rural","Katanga",3,"None","Masculin","50 ans et plus",-0.479233698299357,"Middle","40_171_257_257_NA",1982,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9483","40_171_257_257_NA_6371",6371,2001,"Rural","Katanga",3,"None","Masculin","50 ans et plus",-0.479233698299357,"Middle","40_171_257_257_NA",1984,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Formerly married",NA,1.313487,NA,NA,NA
"9484","40_171_257_257_NA_6371",6371,2001,"Rural","Katanga",3,"None","Masculin","50 ans et plus",-0.479233698299357,"Middle","40_171_257_257_NA",1952,1976,"Oui",NA,NA,NA,"None",4,14,"45-49","Currently married",NA,1.313487,NA,NA,NA
"9485","40_171_257_257_NA_6372",6372,2001,"Rural","Katanga",1,"None","Masculin","50 ans et plus",-0.636301758145268,"Second","40_171_257_257_NA",1954,1968,"Oui",NA,NA,NA,"None",4,9,"45-49","Formerly married",NA,1.313487,NA,NA,NA
"9486","40_171_257_257_NA_6373",6373,2001,"Rural","Katanga",1,"None","Masculin","25 a 49 ans",-0.635029593876913,"Second","40_171_257_257_NA",1966,1985,"Oui","Non","Infirmiere / sage femme","Matrone","None",2,8,"35-39","Currently married","2001",1.313487,"Non","Non","Matrone"
"9487","40_171_257_257_NA_6374",6374,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.634605539120795,"Second","40_171_257_257_NA",1953,1971,"Oui",NA,NA,NA,"None",1,12,"45-49","Currently married","1996",1.313487,NA,NA,NA
"9488","40_171_257_257_NA_6374",6374,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.634605539120795,"Second","40_171_257_257_NA",1971,1993,"Oui",NA,NA,NA,"Secondary +",1,1,"25-29","Formerly married",NA,1.313487,NA,NA,NA
"9489","40_171_257_257_NA_6374",6374,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.634605539120795,"Second","40_171_257_257_NA",1982,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Currently married",NA,1.313487,NA,NA,NA
"9490","40_171_257_257_NA_6374",6374,2001,"Rural","Katanga",4,"Primary","Masculin","50 ans et plus",-0.634605539120795,"Second","40_171_257_257_NA",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9491","40_171_257_257_NA_6375",6375,2001,"Rural","Katanga",1,"Primary","Masculin","25 a 49 ans",-0.685784902576087,"Second","40_171_257_257_NA",1963,1982,"Oui",NA,NA,NA,"None",1,6,"35-39","Currently married",NA,1.313487,NA,NA,NA
"9492","40_171_257_257_NA_6376",6376,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.481141944701889,"Middle","40_171_257_257_NA",1972,1992,"Non",NA,NA,NA,"Secondary +",0,3,"25-29","Currently married","1998",1.313487,NA,NA,NA
"9493","40_171_257_257_NA_6377",6377,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.686633012088324,"Second","40_171_257_257_NA",1978,1992,"Oui",NA,NA,NA,"None",1,4,"20-24","Currently married","1999",1.313487,NA,NA,NA
"9494","40_171_257_257_NA_6378",6378,2001,"Rural","Katanga",4,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_171_257_257_NA",1964,1983,"Non",NA,NA,NA,"None",0,6,"35-39","Currently married",NA,1.313487,NA,NA,NA
"9495","40_171_257_257_NA_6378",6378,2001,"Rural","Katanga",4,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_171_257_257_NA",1983,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9496","40_171_257_257_NA_6378",6378,2001,"Rural","Katanga",4,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_171_257_257_NA",1964,1986,"Oui",NA,NA,NA,"None",1,4,"35-39","Currently married",NA,1.313487,NA,NA,NA
"9497","40_171_257_257_NA_6378",6378,2001,"Rural","Katanga",4,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_171_257_257_NA",1986,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9498","40_171_257_257_NA_6379",6379,2001,"Rural","Katanga",3,"Secondary+","Masculin","50 ans et plus",-0.316636312592066,"Fourth","40_171_257_257_NA",1972,1994,"Non",NA,NA,NA,"Primary",0,1,"25-29","Never married",NA,1.313487,NA,NA,NA
"9499","40_171_257_257_NA_6379",6379,2001,"Rural","Katanga",3,"Secondary+","Masculin","50 ans et plus",-0.316636312592066,"Fourth","40_171_257_257_NA",1975,1997,"Oui",NA,NA,NA,"Secondary +",1,1,"25-29","Formerly married",NA,1.313487,NA,NA,NA
"9500","40_171_257_257_NA_6379",6379,2001,"Rural","Katanga",3,"Secondary+","Masculin","50 ans et plus",-0.316636312592066,"Fourth","40_171_257_257_NA",1980,NA,NA,NA,NA,NA,"Secondary +",NA,0,"20-24","Never married",NA,1.313487,NA,NA,NA
"9501","40_171_257_257_NA_6380",6380,2001,"Rural","Katanga",1,"None","Feminin","25 a 49 ans",-0.634605539120795,"Second","40_171_257_257_NA",1975,1988,"Non",NA,NA,NA,"None",0,4,"25-29","Currently married","2000",1.313487,"Non","Non","Matrone"
"9502","40_171_257_257_NA_6381",6381,2001,"Rural","Katanga",1,"Primary","Masculin","50 ans et plus",-0.635029593876913,"Second","40_171_257_257_NA",1956,1976,"Oui",NA,NA,NA,"Primary",2,7,"45-49","Currently married","1996",1.313487,NA,NA,NA
"9503","40_171_257_257_NA_6382",6382,2001,"Rural","Katanga",3,"Primary","Masculin","50 ans et plus",-0.316954353659155,"Fourth","40_171_257_257_NA",1952,1968,"Oui",NA,NA,NA,"None",1,11,"45-49","Currently married",NA,1.313487,NA,NA,NA
"9504","40_171_257_257_NA_6382",6382,2001,"Rural","Katanga",3,"Primary","Masculin","50 ans et plus",-0.316954353659155,"Fourth","40_171_257_257_NA",1979,NA,NA,NA,NA,NA,"None",NA,0,"20-24","Never married",NA,1.313487,NA,NA,NA
"9505","40_171_257_257_NA_6382",6382,2001,"Rural","Katanga",3,"Primary","Masculin","50 ans et plus",-0.316954353659155,"Fourth","40_171_257_257_NA",1983,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9506","40_171_257_257_NA_6383",6383,2001,"Rural","Katanga",3,"Secondary+","Masculin","25 a 49 ans",-0.684936793063851,"Second","40_171_257_257_NA",1965,1980,"Oui",NA,NA,NA,"Primary",1,8,"35-39","Currently married","1998",1.313487,NA,NA,NA
"9507","40_171_257_257_NA_6383",6383,2001,"Rural","Katanga",3,"Secondary+","Masculin","25 a 49 ans",-0.684936793063851,"Second","40_171_257_257_NA",1980,NA,NA,NA,NA,NA,"None",NA,0,"20-24","Formerly married",NA,1.313487,NA,NA,NA
"9508","40_171_257_257_NA_6383",6383,2001,"Rural","Katanga",3,"Secondary+","Masculin","25 a 49 ans",-0.684936793063851,"Second","40_171_257_257_NA",1982,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9509","40_171_257_257_NA_6384",6384,2001,"Rural","Katanga",1,"Primary","Masculin","50 ans et plus",-0.634605539120795,"Second","40_171_257_257_NA",1970,1992,"Non",NA,NA,NA,"Primary",0,4,"30-34","Currently married","1999",1.313487,NA,NA,NA
"9510","40_171_257_257_NA_6385",6385,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.686208957332205,"Second","40_171_257_257_NA",1972,1995,"Oui",NA,NA,NA,"Secondary +",2,6,"25-29","Currently married","2000",1.313487,NA,NA,NA
"9511","40_171_257_257_NA_6385",6385,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.686208957332205,"Second","40_171_257_257_NA",1982,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9512","40_171_257_257_NA_6386",6386,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.635029593876913,"Second","40_171_257_257_NA",1968,1983,"Oui",NA,NA,NA,"Primary",3,9,"30-34","Currently married",NA,1.313487,NA,NA,NA
"9513","40_171_257_257_NA_6386",6386,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.635029593876913,"Second","40_171_257_257_NA",1983,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9514","40_171_257_257_NA_6387",6387,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.635453648633031,"Second","40_171_257_257_NA",1969,1983,"Oui",NA,NA,NA,"None",2,8,"30-34","Currently married","1999",1.313487,NA,NA,NA
"9515","40_171_257_257_NA_6387",6387,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.635453648633031,"Second","40_171_257_257_NA",1983,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.313487,NA,NA,NA
"9516","40_171_257_257_NA_6388",6388,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.635453648633031,"Second","40_171_257_257_NA",1963,1984,"Oui",NA,NA,NA,"Primary",2,7,"35-39","Currently married","1999",1.313487,NA,NA,NA
"9517","40_171_257_257_NA_6389",6389,2001,"Rural","Katanga",1,"None","Feminin","25 a 49 ans",-0.685572875198028,"Second","40_171_257_257_NA",1966,1987,"Oui",NA,NA,NA,"None",1,5,"35-39","Formerly married","1999",1.313487,NA,NA,NA
"9518","40_171_257_257_NA_6391",6391,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.632909320096322,"Second","40_171_257_257_NA",1959,1976,"Oui",NA,NA,NA,"None",2,10,"40-44","Currently married","2000",1.313487,"Non","Non","Matrone"
"9519","40_171_257_257_NA_6391",6391,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.632909320096322,"Second","40_171_257_257_NA",1964,1981,"Oui",NA,NA,NA,"None",2,7,"35-39","Currently married","1998",1.313487,NA,NA,NA
"9520","40_171_257_257_NA_6392",6392,2001,"Rural","Katanga",1,"Primary","Masculin","25 a 49 ans",-0.684936793063851,"Second","40_171_257_257_NA",1972,1996,"Oui",NA,NA,NA,"None",2,6,"25-29","Currently married","1996",1.313487,NA,NA,NA
"9521","40_171_257_257_NA_6393",6393,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.686208957332205,"Second","40_171_257_257_NA",1965,NA,NA,NA,NA,NA,"None",NA,0,"35-39","Currently married",NA,1.313487,NA,NA,NA
"9522","40_171_257_257_NA_6394",6394,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.63587770338915,"Second","40_171_257_257_NA",1974,1993,"Oui",NA,NA,NA,"None",1,5,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9523","40_171_257_257_NA_6395",6395,2001,"Rural","Katanga",1,"Primary","Masculin","25 a 49 ans",-0.636301758145268,"Second","40_171_257_257_NA",1957,1987,"Oui",NA,NA,NA,"None",3,8,"40-44","Currently married","1998",1.313487,NA,NA,NA
"9524","40_171_257_257_NA_6396",6396,2001,"Rural","Katanga",3,"Primary","Masculin","25 a 49 ans",-0.467784219884166,"Middle","40_171_257_257_NA",1968,1989,"Oui","Non","Infirmiere / sage femme","Non","Primary",2,6,"30-34","Currently married","2000",1.313487,"Non","Non","Non"
"9525","40_171_257_257_NA_6396",6396,2001,"Rural","Katanga",3,"Primary","Masculin","25 a 49 ans",-0.467784219884166,"Middle","40_171_257_257_NA",1960,1976,"Oui",NA,NA,NA,"None",3,11,"40-44","Formerly married","1999",1.313487,NA,NA,NA
"9526","40_172_258_258_NA_6190",6190,2001,"Rural","Katanga",1,"Secondary+","Masculin","50 ans et plus",-0.481778026836066,"Middle","40_172_258_258_NA",1967,1987,"Oui",NA,NA,NA,"Primary",4,8,"30-34","Currently married","2001",1.313487,"Non","Non","Non"
"9527","40_172_258_258_NA_6191",6191,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.755502484952667,"Poorest","40_172_258_258_NA",1960,1975,"Oui",NA,NA,NA,"None",3,10,"40-44","Currently married","1999",1.313487,NA,NA,NA
"9528","40_172_258_258_NA_6191",6191,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.755502484952667,"Poorest","40_172_258_258_NA",1979,1998,"Oui",NA,NA,NA,"Primary",1,1,"20-24","Currently married",NA,1.313487,NA,NA,NA
"9529","40_172_258_258_NA_6192",6192,2001,"Rural","Katanga",3,"Secondary+","Masculin","50 ans et plus",-0.211171670957566,"Fourth","40_172_258_258_NA",1975,1998,"Oui",NA,NA,NA,"None",1,2,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9530","40_172_258_258_NA_6192",6192,2001,"Rural","Katanga",3,"Secondary+","Masculin","50 ans et plus",-0.211171670957566,"Fourth","40_172_258_258_NA",1978,1996,"Oui",NA,NA,NA,"None",2,3,"20-24","Currently married","2001",1.313487,"Non","Non","Non"
"9531","40_172_258_258_NA_6192",6192,2001,"Rural","Katanga",3,"Secondary+","Masculin","50 ans et plus",-0.211171670957566,"Fourth","40_172_258_258_NA",1982,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Currently married",NA,1.313487,NA,NA,NA
"9532","40_172_258_258_NA_6193",6193,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.634605539120795,"Second","40_172_258_258_NA",1972,1992,"Oui",NA,NA,NA,"None",2,6,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9533","40_172_258_258_NA_6194",6194,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_172_258_258_NA",1964,1980,"Oui",NA,NA,NA,"Secondary +",2,8,"35-39","Currently married","2000",1.313487,"Non","Non","Non"
"9534","40_172_258_258_NA_6194",6194,2001,"Rural","Katanga",2,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_172_258_258_NA",1962,1982,"Non",NA,NA,NA,"None",0,5,"35-39","Currently married","2000",1.313487,"Non","Non","Non"
"9535","40_172_258_258_NA_6195",6195,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.682392464527142,"Second","40_172_258_258_NA",1976,1992,"Oui",NA,NA,NA,"Primary",1,4,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9536","40_172_258_258_NA_6196",6196,2001,"Rural","Katanga",1,"Primary","Masculin","25 a 49 ans",-0.629516882047377,"Second","40_172_258_258_NA",1964,1992,"Oui",NA,NA,NA,"None",1,4,"35-39","Currently married",NA,1.313487,NA,NA,NA
"9537","40_172_258_258_NA_6197",6197,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.683664628795496,"Second","40_172_258_258_NA",1969,1985,"Oui",NA,NA,NA,"Secondary +",3,5,"30-34","Currently married","1999",1.313487,NA,NA,NA
"9538","40_172_258_258_NA_6198",6198,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.634605539120795,"Second","40_172_258_258_NA",1958,1974,"Oui",NA,NA,NA,"None",4,8,"40-44","Currently married",NA,1.313487,NA,NA,NA
"9539","40_172_258_258_NA_6198",6198,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.634605539120795,"Second","40_172_258_258_NA",1958,1974,"Oui",NA,NA,NA,"None",2,7,"40-44","Currently married","1997",1.313487,NA,NA,NA
"9540","40_172_258_258_NA_6199",6199,2001,"Rural","Katanga",1,"Primary","Masculin","50 ans et plus",-0.634605539120795,"Second","40_172_258_258_NA",1955,1970,"Oui",NA,NA,NA,"None",2,10,"45-49","Currently married",NA,1.313487,NA,NA,NA
"9541","40_172_258_258_NA_6200",6200,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.633969456986618,"Second","40_172_258_258_NA",1968,1986,"Oui",NA,NA,NA,"None",3,7,"30-34","Currently married","2000",1.313487,"Non","Non","Non"
"9542","40_172_258_258_NA_6200",6200,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.633969456986618,"Second","40_172_258_258_NA",1982,2000,"Non",NA,NA,NA,"Primary",0,1,"15-19","Currently married","2000",1.313487,"Non","Non","Non"
"9543","40_172_258_258_NA_6201",6201,2001,"Rural","Katanga",1,"Primary","Masculin","50 ans et plus",-0.63587770338915,"Second","40_172_258_258_NA",1961,1983,"Oui",NA,NA,NA,"None",5,8,"40-44","Currently married",NA,1.313487,NA,NA,NA
"9544","40_172_258_258_NA_6202",6202,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.712804216619739,"Poorest","40_172_258_258_NA",1965,1992,"Non",NA,NA,NA,"None",0,4,"35-39","Currently married","1999",1.313487,NA,NA,NA
"9545","40_172_258_258_NA_6203",6203,2001,"Rural","Katanga",1,"None","Feminin","25 a 49 ans",-0.686208957332205,"Second","40_172_258_258_NA",1959,1988,"Oui",NA,NA,NA,"None",5,7,"40-44","Formerly married",NA,1.313487,NA,NA,NA
"9546","40_172_258_258_NA_6204",6204,2001,"Rural","Katanga",1,"Primary","Masculin","25 a 49 ans",-0.632061210584086,"Second","40_172_258_258_NA",1976,1994,"Non",NA,NA,NA,"Primary",0,3,"25-29","Currently married","2001",1.313487,"Non","Non","Non"
"9547","40_172_258_258_NA_6205",6205,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.634605539120795,"Second","40_172_258_258_NA",1974,1990,"Oui",NA,NA,NA,"Primary",1,6,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9548","40_172_258_258_NA_6206",6206,2001,"Rural","Katanga",1,"Primary","Masculin","25 a 49 ans",-0.632061210584086,"Second","40_172_258_258_NA",1974,1990,"Oui",NA,NA,NA,"None",1,4,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9549","40_172_258_258_NA_6207",6207,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_172_258_258_NA",1972,1990,"Oui",NA,NA,NA,"Primary",1,4,"25-29","Currently married","2000",1.313487,"Non","Non","Non"
"9550","40_172_258_258_NA_6207",6207,2001,"Rural","Katanga",2,"Primary","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_172_258_258_NA",1970,1996,"Non",NA,NA,NA,"None",0,2,"30-34","Currently married","1999",1.313487,NA,NA,NA
"9551","40_172_258_258_NA_6208",6208,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.633333374852441,"Second","40_172_258_258_NA",1980,1996,"Non",NA,NA,NA,"None",0,2,"20-24","Currently married","1999",1.313487,NA,NA,NA
"9552","40_172_258_258_NA_6209",6209,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.63587770338915,"Second","40_172_258_258_NA",1971,1988,"Oui",NA,NA,NA,"None",1,5,"30-34","Currently married","2000",1.313487,NA,NA,NA
"9553","40_172_258_258_NA_6210",6210,2001,"Rural","Katanga",1,"None","Feminin","25 a 49 ans",-0.634605539120795,"Second","40_172_258_258_NA",1956,1970,"Oui",NA,NA,NA,"None",5,10,"40-44","Formerly married",NA,1.313487,NA,NA,NA
"9554","40_172_258_258_NA_6211",6211,2001,"Rural","Katanga",1,"Primary","Feminin","25 a 49 ans",-0.682392464527142,"Second","40_172_258_258_NA",1970,1985,"Oui",NA,NA,NA,"Primary",2,8,"30-34","Currently married","2000",1.313487,"Non","Non","Non"
"9555","40_172_258_258_NA_6212",6212,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.483050191104421,"Middle","40_172_258_258_NA",1978,NA,NA,NA,NA,NA,"None",NA,0,"20-24","Currently married",NA,1.313487,NA,NA,NA
"9556","40_172_258_258_NA_6213",6213,2001,"Rural","Katanga",1,"Secondary+","Masculin","25 a 49 ans",-0.629516882047377,"Second","40_172_258_258_NA",1964,1982,"Oui",NA,NA,NA,"Secondary +",3,8,"35-39","Currently married","1999",1.313487,NA,NA,NA
