"","HH1","HH2","HH6","HH7","HH7B","HH9","HH13","HC1A","HC1C","helevel","HHSEX","windex5"
"10640",355,77,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Poorest"
"10641",355,81,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Second"
"10642",355,85,"Rural","Kasai Oriental","Rural","Rempli",1,"Animisme/ Religions traditionnelles afric.","Bantou","None","Male","Poorest"
"10643",355,89,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Second"
"10644",355,93,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Middle"
"10645",355,97,"Rural","Kasai Oriental","Rural","Rempli",0,"Animisme/ Religions traditionnelles afric.","Bantou","Secondary +","Male","Poorest"
"10646",355,101,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Second"
"10647",355,105,"Rural","Kasai Oriental","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"10648",355,109,"Rural","Kasai Oriental","Rural","Rempli",1,"Sans religion","Bantou","Secondary +","Male","Middle"
"10649",355,113,"Rural","Kasai Oriental","Rural","Rempli",1,"Autres chretiens independants","Bantou","Missing/DK","Male","Second"
"10650",355,117,"Rural","Kasai Oriental","Rural","Rempli",2,"Eglises de reveil","Bantou","Secondary +","Male","Fourth"
"10651",356,1,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Middle"
"10652",356,3,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"10653",356,6,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10654",356,9,"Rural","Kasai Oriental","Rural","Rempli",2,"Temoins de Jehovah","Bantou","Primary","Female","Poorest"
"10655",356,11,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Middle"
"10656",356,14,"Rural","Kasai Oriental","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"10657",356,17,"Rural","Kasai Oriental","Rural","Rempli",1,"Autres chretiens independants","Bantou","Primary","Male","Second"
"10658",356,19,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","Primary","Male","Poorest"
"10659",356,22,"Rural","Kasai Oriental","Rural","Rempli",0,"Eglises de reveil","Bantou","Primary","Female","Middle"
"10660",356,25,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10661",356,27,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Second"
"10662",356,30,"Rural","Kasai Oriental","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"10663",356,33,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Second"
"10664",356,36,"Rural","Kasai Oriental","Rural","Rempli",6,"Sans religion","Bantou","Secondary +","Male","Fourth"
"10665",356,38,"Rural","Kasai Oriental","Rural","Rempli",2,"Protestant","Bantou","Secondary +","Male","Poorest"
"10666",356,41,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10667",356,44,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","Secondary +","Female","Poorest"
"10668",356,46,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Poorest"
"10669",356,49,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","Primary","Male","Poorest"
"10670",356,52,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Middle"
"10671",356,54,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10672",356,57,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Primary","Female","Poorest"
"10673",356,60,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","None","Female","Poorest"
"10674",356,63,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Middle"
"10675",356,65,"Rural","Kasai Oriental","Rural","Rempli",1,"Animisme/ Religions traditionnelles afric.","Bantou","Primary","Male","Second"
"10676",356,68,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Poorest"
"10677",356,71,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Middle"
"10678",356,73,"Rural","Kasai Oriental","Rural","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"10679",356,76,"Rural","Kasai Oriental","Rural","Rempli",3,"Catholique","Bantou","Secondary +","Male","Second"
"10680",356,79,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Poorest"
"10681",357,1,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Middle"
"10682",357,9,"Rural","Kasai Oriental","Rural","Rempli",2,"Eglises de reveil","Bantou","Primary","Female","Poorest"
"10683",357,16,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Middle"
"10684",357,24,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Second"
"10685",357,31,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"10686",357,39,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Poorest"
"10687",357,46,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10688",357,54,"Rural","Kasai Oriental","Rural","Rempli",3,"Catholique","Bantou","None","Male","Poorest"
"10689",357,62,"Rural","Kasai Oriental","Rural","Rempli",0,"Autre religion","Bantou","Primary","Male","Middle"
"10690",357,69,"Rural","Kasai Oriental","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Poorest"
"10691",357,77,"Rural","Kasai Oriental","Rural","Rempli",0,"Kimbanguiste","Bantou","Primary","Female","Poorest"
"10692",357,84,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","None","Male","Second"
"10693",357,92,"Rural","Kasai Oriental","Rural","Rempli",0,"Sans religion","Bantou","Primary","Male","Poorest"
"10694",357,99,"Rural","Kasai Oriental","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Poorest"
"10695",357,107,"Rural","Kasai Oriental","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Poorest"
"10696",357,114,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Second"
"10697",357,122,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Primary","Male","Poorest"
"10698",357,130,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Primary","Male","Poorest"
"10699",357,137,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"10700",357,145,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","None","Male","Poorest"
"10701",357,152,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10702",357,160,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","None","Male","Second"
"10703",357,167,"Rural","Kasai Oriental","Rural","Rempli",0,"Eglises de reveil","Bantou","Primary","Male","Poorest"
"10704",357,175,"Rural","Kasai Oriental","Rural","Rempli",4,"Protestant","Bantou","Secondary +","Male","Middle"
"10705",357,182,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","None","Female","Poorest"
"10706",357,190,"Rural","Kasai Oriental","Rural","Rempli",3,"Catholique","Bantou","Secondary +","Male","Second"
"10707",357,198,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Primary","Male","Poorest"
"10708",357,205,"Rural","Kasai Oriental","Rural","Rempli",3,"Protestant","Bantou","Primary","Male","Poorest"
"10709",357,213,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Secondary +","Male","Poorest"
"10710",357,220,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Female","Poorest"
"10711",358,2,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","None","Female","Second"
"10712",358,14,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Female","Second"
"10713",358,25,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10714",358,36,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10715",358,48,"Rural","Kasai Oriental","Rural","Rempli",3,"Autre religion","Bantou","None","Female","Poorest"
"10716",358,59,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10717",358,70,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Middle"
"10718",358,81,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"10719",358,93,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10720",358,104,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Poorest"
"10721",358,115,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","None","Female","Second"
"10722",358,126,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Poorest"
"10723",358,138,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","None","Female","Second"
"10724",358,149,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10725",358,160,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10726",358,171,"Rural","Kasai Oriental","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"10727",358,183,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","None","Male","Poorest"
"10728",358,197,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10729",358,205,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10730",358,216,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Second"
"10731",358,228,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Primary","Female","Second"
"10732",358,239,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10733",358,250,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"10734",358,261,"Rural","Kasai Oriental","Rural","Rempli",4,"Protestant","Bantou","Secondary +","Male","Poorest"
"10735",358,273,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10736",358,284,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","Secondary +","Male","Second"
"10737",358,295,"Rural","Kasai Oriental","Rural","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Poorest"
"10738",358,306,"Rural","Kasai Oriental","Rural","Rempli",0,"Autre religion","Bantou","Secondary +","Male","Second"
"10739",358,318,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","None","Male","Poorest"
"10740",358,329,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","None","Male","Second"
"10741",359,1,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Poorest"
"10742",359,2,"Rural","Kasai Oriental","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Middle"
"10743",359,5,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"10744",359,7,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Second"
"10745",359,9,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10746",359,12,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Female","Second"
"10747",359,14,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10748",359,16,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10749",359,18,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"10750",359,21,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10751",359,23,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Second"
"10752",359,25,"Rural","Kasai Oriental","Rural","Rempli",2,"Protestant","Bantou","None","Male","Poorest"
"10753",359,28,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Poorest"
"10754",359,30,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Second"
"10755",359,32,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Poorest"
"10756",359,35,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Female","Poorest"
"10757",359,37,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10758",359,39,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Middle"
"10759",359,41,"Rural","Kasai Oriental","Rural","Rempli",2,"Protestant","Bantou","Primary","Male","Poorest"
"10760",359,44,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"10761",359,46,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Middle"
"10762",359,48,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","None","Male","Middle"
"10763",359,51,"Rural","Kasai Oriental","Rural","Rempli",1,"Autre religion","Bantou","None","Female","Second"
"10764",359,53,"Rural","Kasai Oriental","Rural","Rempli",1,"Sans religion","Bantou","Missing/DK","Male","Second"
"10765",359,55,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10766",359,58,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","None","Female","Poorest"
"10767",359,60,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Second"
"10768",359,62,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10769",359,64,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10770",359,67,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Missing/DK","Male","Poorest"
"10771",360,1,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Secondary +","Male","Second"
"10772",360,6,"Rural","Kasai Oriental","Rural","Rempli",3,"Protestant","Bantou","Secondary +","Male","Middle"
"10773",360,11,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Primary","Female","Middle"
"10774",360,16,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Primary","Male","Middle"
"10775",360,21,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10776",360,26,"Rural","Kasai Oriental","Rural","Rempli",3,"Protestant","Bantou","Secondary +","Male","Poorest"
"10777",360,31,"Rural","Kasai Oriental","Rural","Rempli",0,"Catholique","Bantou","Primary","Male","Poorest"
"10778",360,36,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"10779",360,41,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"10780",360,46,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10781",360,51,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"10782",360,56,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10783",360,61,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10784",360,66,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Middle"
"10785",360,71,"Rural","Kasai Oriental","Rural","Rempli",0,"Protestant","Bantou","Primary","Female","Middle"
"10786",360,76,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10787",360,81,"Rural","Kasai Oriental","Rural","Rempli",2,"Animisme/ Religions traditionnelles afric.","Bantou","Secondary +","Male","Second"
"10788",360,86,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","None","Male","Poorest"
"10789",360,91,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"10790",360,97,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10791",360,102,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Second"
"10792",360,107,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"10793",360,112,"Rural","Kasai Oriental","Rural","Rempli",1,"Protestant","Bantou","Primary","Female","Poorest"
"10794",360,117,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"10795",360,122,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","None","Female","Middle"
"10796",360,127,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","None","Male","Second"
"10797",360,132,"Rural","Kasai Oriental","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Poorest"
"10798",360,137,"Rural","Kasai Oriental","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Poorest"
"10799",360,142,"Rural","Kasai Oriental","Rural","Rempli",2,"Protestant","Bantou","Secondary +","Male","Second"
"10800",360,147,"Rural","Kasai Oriental","Rural","Rempli",1,"Kimbanguiste","Bantou","Primary","Male","Second"
"10801",361,1,"Rural","Kasai Occidental","Rural","Rempli",1,"Sans religion","Bantou","Primary","Male","Poorest"
"10802",361,3,"Rural","Kasai Occidental","Rural","Rempli",3,"Protestant","Bantou","Primary","Male","Poorest"
